Entity,Code,Date,Total confirmed deaths due to COVID-19 per million people,Total confirmed deaths due to COVID-19 per million people Annotations
Croatia,HRV,2020-08-09,38.244,
Croatia,HRV,2020-08-10,38.244,
Croatia,HRV,2020-08-11,38.487,
Croatia,HRV,2020-08-12,38.974,
Croatia,HRV,2020-08-13,38.974,
Croatia,HRV,2020-08-14,39.218,
Croatia,HRV,2020-08-15,39.705,
Croatia,HRV,2020-08-16,40.192,
Croatia,HRV,2020-08-17,40.436,
Croatia,HRV,2020-08-18,40.436,
Croatia,HRV,2020-08-19,40.436,
Croatia,HRV,2020-08-20,40.923,
Croatia,HRV,2020-08-21,40.923,
Croatia,HRV,2020-08-22,41.167,
Croatia,HRV,2020-08-23,41.41,
Croatia,HRV,2020-08-24,41.654,
Croatia,HRV,2020-08-25,42.141,
Croatia,HRV,2020-08-26,42.628,
Croatia,HRV,2020-08-27,42.628,
Croatia,HRV,2020-08-28,43.115,
Croatia,HRV,2020-08-29,43.846,
Croatia,HRV,2020-08-30,44.577,
Croatia,HRV,2020-08-31,44.82,
Croatia,HRV,2020-09-01,45.308,
Croatia,HRV,2020-09-02,45.551,
Croatia,HRV,2020-09-03,46.526,
Croatia,HRV,2020-09-04,47.256,
Croatia,HRV,2020-09-05,47.5,
Croatia,HRV,2020-09-06,47.987,
Croatia,HRV,2020-09-07,48.231,
Croatia,HRV,2020-09-08,48.961,
Croatia,HRV,2020-09-09,49.449,
Croatia,HRV,2020-09-10,50.179,
Croatia,HRV,2020-09-11,50.667,
Croatia,HRV,2020-09-12,51.397,
Croatia,HRV,2020-09-13,53.103,
Croatia,HRV,2020-09-14,54.564,
Croatia,HRV,2020-09-15,55.295,
Croatia,HRV,2020-09-16,56.026,
Croatia,HRV,2020-09-17,57.487,
Croatia,HRV,2020-09-18,57.974,
Croatia,HRV,2020-09-19,59.436,
Croatia,HRV,2020-09-20,59.436,
Croatia,HRV,2020-09-21,60.41,
Croatia,HRV,2020-09-22,61.628,
Cuba,CUB,2020-03-12,0,
Cuba,CUB,2020-03-14,0,
Cuba,CUB,2020-03-15,0,
Cuba,CUB,2020-03-18,0,
Cuba,CUB,2020-03-19,0.088,
Cuba,CUB,2020-03-20,0.088,
Cuba,CUB,2020-03-21,0.088,
Cuba,CUB,2020-03-22,0.088,
Cuba,CUB,2020-03-23,0.088,
Cuba,CUB,2020-03-24,0.088,
Cuba,CUB,2020-03-25,0.088,
Cuba,CUB,2020-03-26,0.088,
Cuba,CUB,2020-03-27,0.177,
Cuba,CUB,2020-03-28,0.177,
Cuba,CUB,2020-03-29,0.265,
Cuba,CUB,2020-03-30,0.265,
Cuba,CUB,2020-03-31,0.353,
Cuba,CUB,2020-04-01,0.53,
Cuba,CUB,2020-04-02,0.53,
Cuba,CUB,2020-04-03,0.53,
Cuba,CUB,2020-04-04,0.53,
Cuba,CUB,2020-04-05,0.53,
Cuba,CUB,2020-04-06,0.706,
Cuba,CUB,2020-04-07,0.795,
Cuba,CUB,2020-04-08,0.971,
Cuba,CUB,2020-04-09,1.059,
Cuba,CUB,2020-04-10,1.324,
Cuba,CUB,2020-04-11,1.324,
Cuba,CUB,2020-04-12,1.413,
Cuba,CUB,2020-04-13,1.589,
Cuba,CUB,2020-04-14,1.854,
Cuba,CUB,2020-04-15,1.854,
Cuba,CUB,2020-04-16,2.119,
Cuba,CUB,2020-04-17,2.384,
Cuba,CUB,2020-04-18,2.737,
Cuba,CUB,2020-04-19,2.825,
Cuba,CUB,2020-04-20,3.002,
Cuba,CUB,2020-04-21,3.178,
Cuba,CUB,2020-04-22,3.355,
Cuba,CUB,2020-04-23,3.532,
Cuba,CUB,2020-04-24,3.796,
Cuba,CUB,2020-04-25,4.326,
Cuba,CUB,2020-04-26,4.503,
Cuba,CUB,2020-04-27,4.768,
Cuba,CUB,2020-04-28,4.944,
Cuba,CUB,2020-04-29,5.121,
Cuba,CUB,2020-04-30,5.121,
Cuba,CUB,2020-05-01,5.386,
Cuba,CUB,2020-05-02,5.65,
Cuba,CUB,2020-05-03,5.827,
Cuba,CUB,2020-05-04,5.915,
Cuba,CUB,2020-05-05,6.092,
Cuba,CUB,2020-05-06,6.092,
Cuba,CUB,2020-05-07,6.092,
Cuba,CUB,2020-05-08,6.445,
Cuba,CUB,2020-05-09,6.533,
Cuba,CUB,2020-05-10,6.533,
Cuba,CUB,2020-05-11,6.798,
Cuba,CUB,2020-05-12,6.798,
Cuba,CUB,2020-05-13,6.886,
Cuba,CUB,2020-05-14,6.975,
Cuba,CUB,2020-05-15,6.975,
Cuba,CUB,2020-05-16,6.975,
Cuba,CUB,2020-05-17,6.975,
Cuba,CUB,2020-05-18,6.975,
Cuba,CUB,2020-05-19,6.975,
Cuba,CUB,2020-05-20,6.975,
Cuba,CUB,2020-05-21,6.975,
Cuba,CUB,2020-05-22,7.063,
Cuba,CUB,2020-05-23,7.151,
Cuba,CUB,2020-05-24,7.151,
Cuba,CUB,2020-05-25,7.24,
Cuba,CUB,2020-05-26,7.24,
Cuba,CUB,2020-05-27,7.24,
Cuba,CUB,2020-05-28,7.24,
Cuba,CUB,2020-05-29,7.24,
Cuba,CUB,2020-05-30,7.24,
Cuba,CUB,2020-05-31,7.328,
Cuba,CUB,2020-06-01,7.328,
Cuba,CUB,2020-06-02,7.328,
Cuba,CUB,2020-06-03,7.328,
Cuba,CUB,2020-06-04,7.328,
Cuba,CUB,2020-06-05,7.328,
Cuba,CUB,2020-06-06,7.328,
Cuba,CUB,2020-06-07,7.328,
Cuba,CUB,2020-06-08,7.328,
Cuba,CUB,2020-06-09,7.328,
Cuba,CUB,2020-06-10,7.328,
Cuba,CUB,2020-06-11,7.328,
Cuba,CUB,2020-06-12,7.416,
Cuba,CUB,2020-06-13,7.416,
Cuba,CUB,2020-06-14,7.416,
Cuba,CUB,2020-06-15,7.416,
Cuba,CUB,2020-06-16,7.416,
Cuba,CUB,2020-06-17,7.416,
Cuba,CUB,2020-06-18,7.416,
Cuba,CUB,2020-06-19,7.504,
Cuba,CUB,2020-06-20,7.504,
Cuba,CUB,2020-06-21,7.504,
Cuba,CUB,2020-06-22,7.504,
Cuba,CUB,2020-06-23,7.504,
Cuba,CUB,2020-06-24,7.504,
Cuba,CUB,2020-06-25,7.504,
Cuba,CUB,2020-06-26,7.504,
Cuba,CUB,2020-06-27,7.504,
Cuba,CUB,2020-06-28,7.593,
Cuba,CUB,2020-06-29,7.593,
Cuba,CUB,2020-06-30,7.593,
Cuba,CUB,2020-07-01,7.593,
Cuba,CUB,2020-07-02,7.593,
Cuba,CUB,2020-07-03,7.593,
Cuba,CUB,2020-07-04,7.593,
Cuba,CUB,2020-07-05,7.593,
Cuba,CUB,2020-07-06,7.593,
Cuba,CUB,2020-07-07,7.593,
Cuba,CUB,2020-07-08,7.593,
Cuba,CUB,2020-07-09,7.593,
Cuba,CUB,2020-07-10,7.593,
Cuba,CUB,2020-07-11,7.593,
Cuba,CUB,2020-07-12,7.681,
Cuba,CUB,2020-07-13,7.681,
Cuba,CUB,2020-07-14,7.681,
Cuba,CUB,2020-07-15,7.681,
Cuba,CUB,2020-07-16,7.681,
Cuba,CUB,2020-07-17,7.681,
Cuba,CUB,2020-07-18,7.681,
Cuba,CUB,2020-07-19,7.681,
Cuba,CUB,2020-07-20,7.681,
Cuba,CUB,2020-07-21,7.681,
Cuba,CUB,2020-07-22,7.681,
Cuba,CUB,2020-07-23,7.681,
Cuba,CUB,2020-07-24,7.681,
Cuba,CUB,2020-07-25,7.681,
Cuba,CUB,2020-07-26,7.681,
Cuba,CUB,2020-07-27,7.681,
Cuba,CUB,2020-07-28,7.681,
Cuba,CUB,2020-07-29,7.681,
Cuba,CUB,2020-07-30,7.681,
Cuba,CUB,2020-07-31,7.681,
Cuba,CUB,2020-08-01,7.681,
Cuba,CUB,2020-08-02,7.681,
Cuba,CUB,2020-08-03,7.681,
Cuba,CUB,2020-08-04,7.681,
Cuba,CUB,2020-08-05,7.769,
Cuba,CUB,2020-08-06,7.769,
Cuba,CUB,2020-08-07,7.769,
Cuba,CUB,2020-08-08,7.769,
Cuba,CUB,2020-08-09,7.769,
Cuba,CUB,2020-08-10,7.769,
Cuba,CUB,2020-08-11,7.769,
Cuba,CUB,2020-08-12,7.769,
Cuba,CUB,2020-08-13,7.769,
Cuba,CUB,2020-08-14,7.769,
Cuba,CUB,2020-08-15,7.769,
Cuba,CUB,2020-08-16,7.769,
Cuba,CUB,2020-08-17,7.769,
Cuba,CUB,2020-08-18,7.769,
Cuba,CUB,2020-08-19,7.769,
Cuba,CUB,2020-08-20,7.769,
Cuba,CUB,2020-08-21,7.769,
Cuba,CUB,2020-08-22,7.858,
Cuba,CUB,2020-08-23,7.858,
Cuba,CUB,2020-08-24,8.034,
Cuba,CUB,2020-08-25,8.034,
Cuba,CUB,2020-08-26,8.034,
Cuba,CUB,2020-08-27,8.122,
Cuba,CUB,2020-08-28,8.122,
Cuba,CUB,2020-08-29,8.122,
Cuba,CUB,2020-08-30,8.299,
Cuba,CUB,2020-08-31,8.299,
Cuba,CUB,2020-09-01,8.299,
Cuba,CUB,2020-09-02,8.387,
Cuba,CUB,2020-09-03,8.652,
Cuba,CUB,2020-09-04,8.829,
Cuba,CUB,2020-09-05,8.829,
Cuba,CUB,2020-09-06,8.829,
Cuba,CUB,2020-09-07,8.917,
Cuba,CUB,2020-09-08,9.005,
Cuba,CUB,2020-09-09,9.182,
Cuba,CUB,2020-09-10,9.182,
Cuba,CUB,2020-09-11,9.358,
Cuba,CUB,2020-09-12,9.358,
Cuba,CUB,2020-09-13,9.535,
Cuba,CUB,2020-09-14,9.535,
Cuba,CUB,2020-09-15,9.535,
Cuba,CUB,2020-09-16,9.535,
Cuba,CUB,2020-09-17,9.623,
Cuba,CUB,2020-09-18,9.623,
Cuba,CUB,2020-09-19,9.8,
Cuba,CUB,2020-09-20,9.977,
Cuba,CUB,2020-09-21,10.153,
Cuba,CUB,2020-09-22,10.241,
Curacao,CUW,2020-03-13,0,
Curacao,CUW,2020-03-20,0,
Curacao,CUW,2020-03-24,0,
Curacao,CUW,2020-03-26,6.094,
Curacao,CUW,2020-03-27,6.094,
Curacao,CUW,2020-03-28,6.094,
Curacao,CUW,2020-03-29,6.094,
Curacao,CUW,2020-03-30,6.094,
Curacao,CUW,2020-04-01,6.094,
Curacao,CUW,2020-04-02,6.094,
Curacao,CUW,2020-04-03,6.094,
Curacao,CUW,2020-04-04,6.094,
Curacao,CUW,2020-04-05,6.094,
Curacao,CUW,2020-04-06,6.094,
Curacao,CUW,2020-04-07,6.094,
Curacao,CUW,2020-04-08,6.094,
Curacao,CUW,2020-04-09,6.094,
Curacao,CUW,2020-04-10,6.094,
Curacao,CUW,2020-04-11,6.094,
Curacao,CUW,2020-04-12,6.094,
Curacao,CUW,2020-04-13,6.094,
Curacao,CUW,2020-04-14,6.094,
Curacao,CUW,2020-04-15,6.094,
Curacao,CUW,2020-04-16,6.094,
Curacao,CUW,2020-04-17,6.094,
Curacao,CUW,2020-04-18,6.094,
Curacao,CUW,2020-04-19,6.094,
Curacao,CUW,2020-04-20,6.094,
Curacao,CUW,2020-04-21,6.094,
Curacao,CUW,2020-04-22,6.094,
Curacao,CUW,2020-04-23,6.094,
Curacao,CUW,2020-04-24,6.094,
Curacao,CUW,2020-04-25,6.094,
Curacao,CUW,2020-04-26,6.094,
Curacao,CUW,2020-04-27,6.094,
Curacao,CUW,2020-04-28,6.094,
Curacao,CUW,2020-04-29,6.094,
Curacao,CUW,2020-04-30,6.094,
Curacao,CUW,2020-05-01,6.094,
Curacao,CUW,2020-05-02,6.094,
Curacao,CUW,2020-05-03,6.094,
Curacao,CUW,2020-05-04,6.094,
Curacao,CUW,2020-05-05,6.094,
Curacao,CUW,2020-05-06,6.094,
Curacao,CUW,2020-05-07,6.094,
Curacao,CUW,2020-05-08,6.094,
Curacao,CUW,2020-05-09,6.094,
Curacao,CUW,2020-05-10,6.094,
Curacao,CUW,2020-05-11,6.094,
Curacao,CUW,2020-05-12,6.094,
Curacao,CUW,2020-05-13,6.094,
Curacao,CUW,2020-05-14,6.094,
Curacao,CUW,2020-05-15,6.094,
Curacao,CUW,2020-05-16,6.094,
Curacao,CUW,2020-05-17,6.094,
Curacao,CUW,2020-05-18,6.094,
Curacao,CUW,2020-05-19,6.094,
Curacao,CUW,2020-05-20,6.094,
Curacao,CUW,2020-05-21,6.094,
Curacao,CUW,2020-05-22,6.094,
Curacao,CUW,2020-05-23,6.094,
Curacao,CUW,2020-05-24,6.094,
Curacao,CUW,2020-05-25,6.094,
Curacao,CUW,2020-05-26,6.094,
Curacao,CUW,2020-05-27,6.094,
Curacao,CUW,2020-05-28,6.094,
Curacao,CUW,2020-05-29,6.094,
Curacao,CUW,2020-05-30,6.094,
Curacao,CUW,2020-05-31,6.094,
Curacao,CUW,2020-06-01,6.094,
Curacao,CUW,2020-06-02,6.094,
Curacao,CUW,2020-06-03,6.094,
Curacao,CUW,2020-06-04,6.094,
Curacao,CUW,2020-06-05,6.094,
Curacao,CUW,2020-06-06,6.094,
Curacao,CUW,2020-06-07,6.094,
Curacao,CUW,2020-06-08,6.094,
Curacao,CUW,2020-06-09,6.094,
Curacao,CUW,2020-06-10,6.094,
Curacao,CUW,2020-06-11,6.094,
Curacao,CUW,2020-06-12,6.094,
Curacao,CUW,2020-06-13,6.094,
Curacao,CUW,2020-06-14,6.094,
Curacao,CUW,2020-06-15,6.094,
Curacao,CUW,2020-06-16,6.094,
Curacao,CUW,2020-06-17,6.094,
Curacao,CUW,2020-06-18,6.094,
Curacao,CUW,2020-06-19,6.094,
Curacao,CUW,2020-06-20,6.094,
Curacao,CUW,2020-06-21,6.094,
Curacao,CUW,2020-06-22,6.094,
Curacao,CUW,2020-06-23,6.094,
Curacao,CUW,2020-06-24,6.094,
Curacao,CUW,2020-06-25,6.094,
Curacao,CUW,2020-06-26,6.094,
Curacao,CUW,2020-06-27,6.094,
Curacao,CUW,2020-06-28,6.094,
Curacao,CUW,2020-06-29,6.094,
Curacao,CUW,2020-06-30,6.094,
Curacao,CUW,2020-07-01,6.094,
Curacao,CUW,2020-07-02,6.094,
Curacao,CUW,2020-07-03,6.094,
Curacao,CUW,2020-07-04,6.094,
Curacao,CUW,2020-07-05,6.094,
Curacao,CUW,2020-07-06,6.094,
Curacao,CUW,2020-07-07,6.094,
Curacao,CUW,2020-07-08,6.094,
Curacao,CUW,2020-07-09,6.094,
Curacao,CUW,2020-07-10,6.094,
Curacao,CUW,2020-07-11,6.094,
Curacao,CUW,2020-07-12,6.094,
Curacao,CUW,2020-07-13,6.094,
Curacao,CUW,2020-07-14,6.094,
Curacao,CUW,2020-07-15,6.094,
Curacao,CUW,2020-07-16,6.094,
Curacao,CUW,2020-07-17,6.094,
Curacao,CUW,2020-07-18,6.094,
Curacao,CUW,2020-07-19,6.094,
Curacao,CUW,2020-07-20,6.094,
Curacao,CUW,2020-07-21,6.094,
Curacao,CUW,2020-07-22,6.094,
Curacao,CUW,2020-07-23,6.094,
Curacao,CUW,2020-07-24,6.094,
Curacao,CUW,2020-07-25,6.094,
Curacao,CUW,2020-07-26,6.094,
Curacao,CUW,2020-07-27,6.094,
Curacao,CUW,2020-07-28,6.094,
Curacao,CUW,2020-07-29,6.094,
Curacao,CUW,2020-07-30,6.094,
Curacao,CUW,2020-07-31,6.094,
Curacao,CUW,2020-08-01,6.094,
Curacao,CUW,2020-08-02,6.094,
Curacao,CUW,2020-08-03,6.094,
Curacao,CUW,2020-08-04,6.094,
Curacao,CUW,2020-08-05,6.094,
Curacao,CUW,2020-08-06,6.094,
Curacao,CUW,2020-08-07,6.094,
Curacao,CUW,2020-08-08,6.094,
Curacao,CUW,2020-08-09,6.094,
Curacao,CUW,2020-08-10,6.094,
Curacao,CUW,2020-08-11,6.094,
Curacao,CUW,2020-08-12,6.094,
Curacao,CUW,2020-08-13,6.094,
Curacao,CUW,2020-08-14,6.094,
Curacao,CUW,2020-08-15,6.094,
Curacao,CUW,2020-08-16,6.094,
Curacao,CUW,2020-08-17,6.094,
Curacao,CUW,2020-08-18,6.094,
Curacao,CUW,2020-08-19,6.094,
Curacao,CUW,2020-08-20,6.094,
Curacao,CUW,2020-08-21,6.094,
Curacao,CUW,2020-08-22,6.094,
Curacao,CUW,2020-08-23,6.094,
Curacao,CUW,2020-08-24,6.094,
Curacao,CUW,2020-08-25,6.094,
Curacao,CUW,2020-08-26,6.094,
Curacao,CUW,2020-08-27,6.094,
Curacao,CUW,2020-08-28,6.094,
Curacao,CUW,2020-08-29,6.094,
Curacao,CUW,2020-08-30,6.094,
Curacao,CUW,2020-08-31,6.094,
Curacao,CUW,2020-09-01,6.094,
Curacao,CUW,2020-09-02,6.094,
Curacao,CUW,2020-09-03,6.094,
Curacao,CUW,2020-09-04,6.094,
Curacao,CUW,2020-09-05,6.094,
Curacao,CUW,2020-09-06,6.094,
Curacao,CUW,2020-09-07,6.094,
Curacao,CUW,2020-09-08,6.094,
Curacao,CUW,2020-09-09,6.094,
Curacao,CUW,2020-09-10,6.094,
Curacao,CUW,2020-09-11,6.094,
Curacao,CUW,2020-09-12,6.094,
Curacao,CUW,2020-09-13,6.094,
Curacao,CUW,2020-09-14,6.094,
Curacao,CUW,2020-09-15,6.094,
Curacao,CUW,2020-09-16,6.094,
Curacao,CUW,2020-09-17,6.094,
Curacao,CUW,2020-09-18,6.094,
Curacao,CUW,2020-09-19,6.094,
Curacao,CUW,2020-09-20,6.094,
Curacao,CUW,2020-09-21,6.094,
Curacao,CUW,2020-09-22,6.094,
Cyprus,CYP,2020-03-10,0,
Cyprus,CYP,2020-03-12,0,
Cyprus,CYP,2020-03-14,0,
Cyprus,CYP,2020-03-15,0,
Cyprus,CYP,2020-03-16,0,
Cyprus,CYP,2020-03-17,0,
Cyprus,CYP,2020-03-18,0,
Cyprus,CYP,2020-03-19,0,
Cyprus,CYP,2020-03-20,0,
Cyprus,CYP,2020-03-21,0,
Cyprus,CYP,2020-03-22,0,
Cyprus,CYP,2020-03-23,0,
Cyprus,CYP,2020-03-24,0,
Cyprus,CYP,2020-03-25,3.425,
Cyprus,CYP,2020-03-26,3.425,
Cyprus,CYP,2020-03-27,3.425,
Cyprus,CYP,2020-03-28,5.708,
Cyprus,CYP,2020-03-29,5.708,
Cyprus,CYP,2020-03-30,6.85,
Cyprus,CYP,2020-03-31,7.992,
Cyprus,CYP,2020-04-01,9.133,
Cyprus,CYP,2020-04-02,10.275,
Cyprus,CYP,2020-04-03,10.275,
Cyprus,CYP,2020-04-04,10.275,
Cyprus,CYP,2020-04-05,10.275,
Cyprus,CYP,2020-04-06,10.275,
Cyprus,CYP,2020-04-07,10.275,
Cyprus,CYP,2020-04-08,10.275,
Cyprus,CYP,2020-04-09,10.275,
Cyprus,CYP,2020-04-10,11.417,
Cyprus,CYP,2020-04-11,11.417,
Cyprus,CYP,2020-04-12,11.417,
Cyprus,CYP,2020-04-13,12.559,
Cyprus,CYP,2020-04-14,13.7,
Cyprus,CYP,2020-04-15,13.7,
Cyprus,CYP,2020-04-16,13.7,
Cyprus,CYP,2020-04-17,13.7,
Cyprus,CYP,2020-04-18,13.7,
Cyprus,CYP,2020-04-19,13.7,
Cyprus,CYP,2020-04-20,13.7,
Cyprus,CYP,2020-04-21,13.7,
Cyprus,CYP,2020-04-22,13.7,
Cyprus,CYP,2020-04-23,15.984,
Cyprus,CYP,2020-04-24,15.984,
Cyprus,CYP,2020-04-25,15.984,
Cyprus,CYP,2020-04-26,15.984,
Cyprus,CYP,2020-04-27,15.984,
Cyprus,CYP,2020-04-28,17.125,
Cyprus,CYP,2020-04-29,17.125,
Cyprus,CYP,2020-04-30,17.125,
Cyprus,CYP,2020-05-01,17.125,
Cyprus,CYP,2020-05-02,17.125,
Cyprus,CYP,2020-05-03,17.125,
Cyprus,CYP,2020-05-04,17.125,
Cyprus,CYP,2020-05-05,17.125,
Cyprus,CYP,2020-05-06,17.125,
Cyprus,CYP,2020-05-07,17.125,
Cyprus,CYP,2020-05-08,17.125,
Cyprus,CYP,2020-05-09,17.125,
Cyprus,CYP,2020-05-10,17.125,
Cyprus,CYP,2020-05-11,18.267,
Cyprus,CYP,2020-05-12,18.267,
Cyprus,CYP,2020-05-13,18.267,
Cyprus,CYP,2020-05-14,19.409,
Cyprus,CYP,2020-05-15,19.409,
Cyprus,CYP,2020-05-16,19.409,
Cyprus,CYP,2020-05-17,19.409,
Cyprus,CYP,2020-05-18,19.409,
Cyprus,CYP,2020-05-19,19.409,
Cyprus,CYP,2020-05-20,19.409,
Cyprus,CYP,2020-05-21,19.409,
Cyprus,CYP,2020-05-22,19.409,
Cyprus,CYP,2020-05-23,19.409,
Cyprus,CYP,2020-05-24,19.409,
Cyprus,CYP,2020-05-25,19.409,
Cyprus,CYP,2020-05-26,19.409,
Cyprus,CYP,2020-05-27,19.409,
Cyprus,CYP,2020-05-28,19.409,
Cyprus,CYP,2020-05-29,19.409,
Cyprus,CYP,2020-05-30,19.409,
Cyprus,CYP,2020-05-31,19.409,
Cyprus,CYP,2020-06-01,19.409,
Cyprus,CYP,2020-06-02,19.409,
Cyprus,CYP,2020-06-03,19.409,
Cyprus,CYP,2020-06-04,19.409,
Cyprus,CYP,2020-06-05,19.409,
Cyprus,CYP,2020-06-06,19.409,
Cyprus,CYP,2020-06-07,20.55,
Cyprus,CYP,2020-06-08,20.55,
Cyprus,CYP,2020-06-09,20.55,
Cyprus,CYP,2020-06-10,20.55,
Cyprus,CYP,2020-06-11,20.55,
Cyprus,CYP,2020-06-12,20.55,
Cyprus,CYP,2020-06-13,20.55,
Cyprus,CYP,2020-06-14,20.55,
Cyprus,CYP,2020-06-15,20.55,
Cyprus,CYP,2020-06-16,20.55,
Cyprus,CYP,2020-06-17,20.55,
Cyprus,CYP,2020-06-18,20.55,
Cyprus,CYP,2020-06-19,21.692,
Cyprus,CYP,2020-06-20,21.692,
Cyprus,CYP,2020-06-21,21.692,
Cyprus,CYP,2020-06-22,21.692,
Cyprus,CYP,2020-06-23,21.692,
Cyprus,CYP,2020-06-24,21.692,
Cyprus,CYP,2020-06-25,21.692,
Cyprus,CYP,2020-06-26,21.692,
Cyprus,CYP,2020-06-27,21.692,
Cyprus,CYP,2020-06-28,21.692,
Cyprus,CYP,2020-06-29,21.692,
Cyprus,CYP,2020-06-30,21.692,
Cyprus,CYP,2020-07-01,21.692,
Cyprus,CYP,2020-07-02,21.692,
Cyprus,CYP,2020-07-03,21.692,
Cyprus,CYP,2020-07-04,21.692,
Cyprus,CYP,2020-07-05,21.692,
Cyprus,CYP,2020-07-06,21.692,
Cyprus,CYP,2020-07-07,21.692,
Cyprus,CYP,2020-07-08,21.692,
Cyprus,CYP,2020-07-09,21.692,
Cyprus,CYP,2020-07-10,21.692,
Cyprus,CYP,2020-07-11,21.692,
Cyprus,CYP,2020-07-12,21.692,
Cyprus,CYP,2020-07-13,21.692,
Cyprus,CYP,2020-07-14,21.692,
Cyprus,CYP,2020-07-15,21.692,
Cyprus,CYP,2020-07-16,21.692,
Cyprus,CYP,2020-07-17,21.692,
Cyprus,CYP,2020-07-18,21.692,
Cyprus,CYP,2020-07-19,21.692,
Cyprus,CYP,2020-07-20,21.692,
Cyprus,CYP,2020-07-21,21.692,
Cyprus,CYP,2020-07-22,21.692,
Cyprus,CYP,2020-07-23,21.692,
Cyprus,CYP,2020-07-24,21.692,
Cyprus,CYP,2020-07-25,21.692,
Cyprus,CYP,2020-07-26,21.692,
Cyprus,CYP,2020-07-27,21.692,
Cyprus,CYP,2020-07-28,21.692,
Cyprus,CYP,2020-07-29,21.692,
Cyprus,CYP,2020-07-30,21.692,
Cyprus,CYP,2020-07-31,21.692,
Cyprus,CYP,2020-08-01,21.692,
Cyprus,CYP,2020-08-02,21.692,
Cyprus,CYP,2020-08-03,21.692,
Cyprus,CYP,2020-08-04,21.692,
Cyprus,CYP,2020-08-05,21.692,
Cyprus,CYP,2020-08-06,21.692,
Cyprus,CYP,2020-08-07,21.692,
Cyprus,CYP,2020-08-08,21.692,
Cyprus,CYP,2020-08-09,21.692,
Cyprus,CYP,2020-08-10,21.692,
Cyprus,CYP,2020-08-11,21.692,
Cyprus,CYP,2020-08-12,22.834,
Cyprus,CYP,2020-08-13,22.834,
Cyprus,CYP,2020-08-14,22.834,
Cyprus,CYP,2020-08-15,22.834,
Cyprus,CYP,2020-08-16,22.834,
Cyprus,CYP,2020-08-17,22.834,
Cyprus,CYP,2020-08-18,22.834,
Cyprus,CYP,2020-08-19,22.834,
Cyprus,CYP,2020-08-20,23.975,
Cyprus,CYP,2020-08-21,23.975,
Cyprus,CYP,2020-08-22,23.975,
Cyprus,CYP,2020-08-23,23.975,
Cyprus,CYP,2020-08-24,23.975,
Cyprus,CYP,2020-08-25,23.975,
Cyprus,CYP,2020-08-26,23.975,
Cyprus,CYP,2020-08-27,23.975,
Cyprus,CYP,2020-08-28,23.975,
Cyprus,CYP,2020-08-29,23.975,
Cyprus,CYP,2020-08-30,23.975,
Cyprus,CYP,2020-08-31,23.975,
Cyprus,CYP,2020-09-01,23.975,
Cyprus,CYP,2020-09-02,23.975,
Cyprus,CYP,2020-09-03,23.975,
Cyprus,CYP,2020-09-04,23.975,
Cyprus,CYP,2020-09-05,23.975,
Cyprus,CYP,2020-09-06,23.975,
Cyprus,CYP,2020-09-07,23.975,
Cyprus,CYP,2020-09-08,23.975,
Cyprus,CYP,2020-09-09,23.975,
Cyprus,CYP,2020-09-10,23.975,
Cyprus,CYP,2020-09-11,23.975,
Cyprus,CYP,2020-09-12,23.975,
Cyprus,CYP,2020-09-13,23.975,
Cyprus,CYP,2020-09-14,23.975,
Cyprus,CYP,2020-09-15,25.117,
Cyprus,CYP,2020-09-16,25.117,
Cyprus,CYP,2020-09-17,25.117,
Cyprus,CYP,2020-09-18,25.117,
Cyprus,CYP,2020-09-19,25.117,
Cyprus,CYP,2020-09-20,25.117,
Cyprus,CYP,2020-09-21,25.117,
Cyprus,CYP,2020-09-22,25.117,
Czech Republic,CZE,2019-12-31,0,July 5: methodology change
Czech Republic,CZE,2020-01-01,0,July 5: methodology change
Czech Republic,CZE,2020-01-02,0,July 5: methodology change
Czech Republic,CZE,2020-01-03,0,July 5: methodology change
Czech Republic,CZE,2020-01-04,0,July 5: methodology change
Czech Republic,CZE,2020-01-05,0,July 5: methodology change
Czech Republic,CZE,2020-01-06,0,July 5: methodology change
Czech Republic,CZE,2020-01-07,0,July 5: methodology change
Czech Republic,CZE,2020-01-08,0,July 5: methodology change
Czech Republic,CZE,2020-01-09,0,July 5: methodology change
Czech Republic,CZE,2020-01-10,0,July 5: methodology change
Czech Republic,CZE,2020-01-11,0,July 5: methodology change
Czech Republic,CZE,2020-01-12,0,July 5: methodology change
Czech Republic,CZE,2020-01-13,0,July 5: methodology change
Czech Republic,CZE,2020-01-14,0,July 5: methodology change
Czech Republic,CZE,2020-01-15,0,July 5: methodology change
Czech Republic,CZE,2020-01-16,0,July 5: methodology change
Czech Republic,CZE,2020-01-17,0,July 5: methodology change
Czech Republic,CZE,2020-01-18,0,July 5: methodology change
Czech Republic,CZE,2020-01-19,0,July 5: methodology change
Czech Republic,CZE,2020-01-20,0,July 5: methodology change
Czech Republic,CZE,2020-01-21,0,July 5: methodology change
Czech Republic,CZE,2020-01-22,0,July 5: methodology change
Czech Republic,CZE,2020-01-23,0,July 5: methodology change
Czech Republic,CZE,2020-01-24,0,July 5: methodology change
Czech Republic,CZE,2020-01-25,0,July 5: methodology change
Czech Republic,CZE,2020-01-26,0,July 5: methodology change
Czech Republic,CZE,2020-01-27,0,July 5: methodology change
Czech Republic,CZE,2020-01-28,0,July 5: methodology change
Czech Republic,CZE,2020-01-29,0,July 5: methodology change
